date        time        P_O_Storgama      ovf_607moh      T_Storgama      ovf_607moh 
dd.mm.yyyy  hh:mm:ss              mm             grC             grC            m3/s 
06.09.2012  00:00:00           0.000           7.630           7.630           0.000 
07.09.2012  00:00:00           0.230           7.070           7.070           0.000 
08.09.2012  00:00:00           0.000           8.930           8.930           0.000 
09.09.2012  00:00:00           0.000           8.930           8.930           0.000 
10.09.2012  00:00:00           0.030          10.600          10.600           0.000 
11.09.2012  00:00:00           1.030          12.270          12.270           0.000 
12.09.2012  00:00:00           5.100           7.630           7.630           0.000 
13.09.2012  00:00:00           0.000           5.470           5.470           0.000 
14.09.2012  00:00:00           4.300           7.570           7.570           0.000 
15.09.2012  00:00:00           0.000           8.170           8.170           0.000 
16.09.2012  00:00:00           0.000           8.470           8.470           0.000 
17.09.2012  00:00:00           7.400           9.070           9.070           0.010 
18.09.2012  00:00:00           2.430           7.630           7.630           0.010 
19.09.2012  00:00:00           0.830           6.430           6.430           0.010 
20.09.2012  00:00:00           0.000           4.500           4.500           0.010 
21.09.2012  00:00:00           0.000           3.100           3.100           0.000 
22.09.2012  00:00:00           0.000           3.330           3.330           0.000 
23.09.2012  00:00:00           0.100           4.770           4.770           0.000 
24.09.2012  00:00:00           0.470           4.470           4.470           0.000 
25.09.2012  00:00:00           3.230           4.700           4.700           0.030 
26.09.2012  00:00:00          32.830           3.600           3.600           0.110 
27.09.2012  00:00:00          15.870           5.500           5.500           0.100 
28.09.2012  00:00:00           0.100           5.730           5.730           0.040 
29.09.2012  00:00:00           0.000           5.800           5.800           0.020 
30.09.2012  00:00:00           0.100           4.700           4.700           0.010 
01.10.2012  00:00:00           2.430           7.000           7.000           0.010 
02.10.2012  00:00:00           0.400           6.870           6.870           0.010 
03.10.2012  00:00:00          13.300           7.330           7.330           0.080 
04.10.2012  00:00:00          18.300           5.700           5.700           0.070 
05.10.2012  00:00:00           1.200           3.100           3.100           0.030 
06.10.2012  00:00:00           0.000           2.470           2.470           0.020 
07.10.2012  00:00:00           0.100           3.200           3.200           0.010 
08.10.2012  00:00:00           0.000           4.800           4.800           0.010 
09.10.2012  00:00:00           0.070           3.230           3.230           0.010 
10.10.2012  00:00:00           0.000           2.700           2.700           0.000 
11.10.2012  00:00:00           0.000           1.930           1.930           0.000 
12.10.2012  00:00:00           0.000           0.430           0.430           0.000 
13.10.2012  00:00:00           3.070           0.970           0.970           0.000 
14.10.2012  00:00:00           3.070          -0.370          -0.370           0.000 
15.10.2012  00:00:00          14.700           0.230           0.230           0.070 
16.10.2012  00:00:00          19.530           1.000           1.000           0.100 
17.10.2012  00:00:00          26.230           2.230           2.230           0.150 
18.10.2012  00:00:00           4.630           4.230           4.230           0.060 
19.10.2012  00:00:00           9.270           4.800           4.800           0.050 
20.10.2012  00:00:00          10.600           4.130           4.130           0.060 
21.10.2012  00:00:00           9.930           2.870           2.870           0.050 
22.10.2012  00:00:00           0.170           1.700           1.700           0.020 
23.10.2012  00:00:00           0.000           0.770           0.770           0.010 
24.10.2012  00:00:00           0.000           0.930           0.930           0.010 
25.10.2012  00:00:00           0.000           1.600           1.600           0.010 
26.10.2012  00:00:00           0.000          -1.670          -1.670           0.010 
27.10.2012  00:00:00           0.000          -2.530          -2.530           0.000 
28.10.2012  00:00:00           0.000          -3.400          -3.400           0.000 
29.10.2012  00:00:00           8.200          -2.630          -2.630           0.010 
30.10.2012  00:00:00           4.770          -4.170          -4.170           0.010 
31.10.2012  00:00:00           5.970          -4.400          -4.400           0.010 
01.11.2012  00:00:00          15.370           2.400           2.400           0.090 
02.11.2012  00:00:00          24.070           1.970           1.970           0.200 
03.11.2012  00:00:00           9.500           1.100           1.100           0.090 
04.11.2012  00:00:00          16.930           0.570           0.570           0.070 
05.11.2012  00:00:00           8.330          -0.200          -0.200           0.040 
